list_name,name,label::english,governorate
location,YE23094811500,Al-Danghah,
location,YE23094810100,Al-Deqrar,
location,YE23094810800,Al-Maqsarah,
location,YE23094811600,Al-Masra,
location,YE23094811400,Al-Mathari,
location,YE23094811100,Al-Mehthah,
location,YE23094810300,Al-Safyah,
location,YE23094810600,Al-Samhah,
location,YE23094810700,Al-Zenkah,
location,YE23094811200,Ateilah,
location,YE23094810500,Bab Al-Seyof,
location,YE23094810200,Bab Al-Shuwayj,
location,YE23094811000,Farsah,
location,YE23094810900,Medal Al-Ali,
location,YE23094810400,Shab Al-Shatb,
location,YE23094811300,Yaqrabab Al-Ajamah,
location,YE23094910300,Al-Athab,
location,YE23094910100,Al-Ghafr,
location,YE23094910400,Al-Omq,
location,YE23094910200,Weqayah,
location,YE23095010100,Al-Balad,
location,YE23095010200,Qaidan,
location,YE23095110400,Al-Barouk,
location,YE23095110700,Al-Dar,
location,YE23095111200,Al-Haqeel,
location,YE23095110200,Al-Helw,
location,YE23095110800,Al-Mahalein,
location,YE23095110900,Al-Majawez,
location,YE23095110100,Al-Qambah,
location,YE23095111300,Al-Zawnah,
location,YE23095110300,Bani Jahlan,
location,YE23095110500,Cairo,
location,YE23095111000,Dhaenah,
location,YE23095111100,Maslam,
location,YE23095111400,Shab Al-Mayen,
location,YE23095110600,Wadi Al-Hameidi,
location,YE23102110400,Al-Macbal,
location,YE23102110100,Al-Mahajerah,
location,YE23102110900,Al-Merhadh,
location,YE23102110700,Al-Shajah,
location,YE23102110600,Bait Al-Najar,
location,YE23102110200,Bait Al-Zaheri,
location,YE23102110300,Bait Resam,
location,YE23102100101,Manakha,
location,YE23102110800,Owman,
location,YE23102110500,Tareeq Al-Maghrabah,
location,YE23102210900,Al-Dhaher Al-Aala,
location,YE23102211100,Al-Dhaher Al-Asfal,
location,YE23102210400,Al-Dhuhrah,
location,YE23102210600,Al-Jazou,
location,YE23102210800,Al-Khawlani,
location,YE23102210500,Al-Masrab,
location,YE23102210300,Al-Masrabah,
location,YE23102210200,Al-Mazabah,
location,YE23102210700,Al-Meqdah,
location,YE23102210100,Dawat Al-Olya,
location,YE23102211000,Shajeh,
location,YE23102310800,Al-Acamah,
location,YE23102310300,Al-Balad,
location,YE23102311700,Al-Dar,
location,YE23102311300,Al-Dhaher,
location,YE23102312000,Al-Ghareer,
location,YE23102310900,Al-Kharbeh,
location,YE23102311000,Al-Madarah,
location,YE23102312600,Al-Mahouq,
location,YE23102311100,Al-Mazabah,
location,YE23102311800,Al-Mehras,
location,YE23102310600,Al-Nejd,
location,YE23102311600,Al-Nejod,
location,YE23102311500,Al-Qarn,
location,YE23102312500,Al-Qeblah,
location,YE23102310100,Al-Qeranah,
location,YE23102310500,Al-Rakeb,
location,YE23102312200,Al-Sarar,
location,YE23102310700,Al-Sharaf Bani Hasan,
location,YE23102312100,Al-Shawa'a,
location,YE23102310400,Al-Thera,
location,YE23102312700,Bait Al-Doweikh,
location,YE23102312900,Bait Al-Musawa,
location,YE23102312400,Bait Bahash,
location,YE23102310200,Bani Husein,
location,YE23102311400,Dar Qeis,
location,YE23102311900,Dhuhr Al-Boqah,
location,YE23102312300,Nejd Al-Gharf,
location,YE23102312800,Shat Al-Sheikh,
location,YE23102311200,بيت المساري,
location,YE23102410400,Al-Hajl,
location,YE23102411300,Al-Jalbein,
location,YE23102410300,Al-Lacamah,
location,YE23102411200,Al-Maeen,
location,YE23102411100,Al-Mahfar,
location,YE23102410600,Al-Maqtarah,
location,YE23102410900,Al-Naser,
location,YE23102410100,Er Al-Jaradi,
location,YE23102410500,Jaba Al-Houd,
location,YE23102410800,Mana,
location,YE23102410700,Qarn Al-Shehami,
location,YE23102410200,Qarn Jadal,
location,YE23102411000,Thajr,
location,YE23102510100,Al-Batnah,
location,YE23102510500,Al-Fayesh,
location,YE23102510200,Al-Mathab,
location,YE23102510400,Bani Es'haq,
location,YE23102510300,Dahban,
location,YE23102611300,Al-Aghwal,
location,YE23102611200,Al-Dhehar and Al-Racb,
location,YE23102610900,Al-Hesn and Al-Mazab,
location,YE23102610100,Al-Jabal Village,
location,YE23102610700,Al-Jamemah,
location,YE23102610500,Al-Mathabah,
location,YE23102611100,Al-Sarkhab,
location,YE23102611000,Al-Sharaf,
location,YE23102610600,Bani Atyah,
location,YE23102610200,Bani Beshr,
location,YE23102610400,Dhabyah,
location,YE23102610800,Rajb,
location,YE23102611400,Shawathah,
location,YE23102610300,Sheryaf,
location,YE23102710200,Al-Ajlab,
location,YE23102711000,Al-Arabah,
location,YE23102710500,Al-Casheim,
location,YE23102710100,Al-Maghrabah,
location,YE23102710900,Al-Mawasetah,
location,YE23102710800,Bait Al-Bashri,
location,YE23102711100,Bait Al-Domeihi,
location,YE23102710700,Bait Al-Ghamri,
location,YE23102710600,Bani Ali,
location,YE23102710300,Bani Hebah,
location,YE23102710400,Bani Shera,
location,YE23102711200,بيت الردمي,
location,YE23102810100,Al-Sharaf,
location,YE23102810300,Bani Marah,
location,YE23102810200,Bartan,
location,YE23102912600,Ahten,
location,YE23102910100,Al-Baracah,
location,YE23102912800,Al-Barec,
location,YE23102910600,Al-Dhabour,
location,YE23102911900,Al-Ekbary Mountain,
location,YE23102910500,Al-Maghrabah,
location,YE23102912500,Al-Mahal,
location,YE23102911500,Al-Mazabah,
location,YE23102912300,Al-Me'eyan,
location,YE23102913000,Al-Meqranah,
location,YE23102910200,Al-Shusr,
location,YE23102912200,Al-Tabein,
location,YE23102911200,Al-Tasharee'e,
location,YE23102911400,Al-Zeidar,
location,YE23102911800,Bait Al-Hadad,
location,YE23102912900,Bait Al-Jalah,
location,YE23102910900,Bait Al-Madei,
location,YE23102911300,Bait Al-Sheibah - Al-Moud,
location,YE23102911700,Bait Al-Yabari,
location,YE23102910700,Bait Zeid,
location,YE23102910400,Bani Ayfari,
location,YE23102911600,Bani Hatab,
location,YE23102910300,Bani Qaleed,
location,YE23102911100,Bani Sowaid,
location,YE23102912100,Darj Al-Gheil,
location,YE23102912400,Hajmah,
location,YE23102910800,Harf Al-Dabr,
location,YE23102912700,Mahas,
location,YE23102912000,Majarah,
location,YE23102911000,Zeifan,
location,YE23103012000,Abr Hajah,
location,YE23103010700,Al-Ashraf,
location,YE23103010100,Al-Awi Mountain,
location,YE23103010400,Al-Ghazi Village,
location,YE23103010500,Al-Gheil,
location,YE23103010200,Al-Hashan,
location,YE23103010800,Al-Khayum,
location,YE23103012100,AL-Mamrah,
location,YE23103011700,Al-Mathab,
location,YE23103010900,Al-Meqtar,
location,YE23103011600,Al-Muhalal,
location,YE23103011100,Al-Mukawah,
location,YE23103011300,Al-Qazah,
location,YE23103011200,Al-Qehar,
location,YE23103011800,Al-Qoron,
location,YE23103010600,Al-Thajeer,
location,YE23103011000,Dar Al-sharaf,
location,YE23103010300,Ghabr Sharain,
location,YE23103011900,Ghorat Redha,
location,YE23103011400,Rewayah Al-Olya,
location,YE23103011500,Rewayah Al-Sofla,
location,YE23103110800,Al-Aden,
location,YE23103110500,Al-Arwa,
location,YE23103110200,Al-Jazbah,
location,YE23103110700,Al-Mashanah,
location,YE23103110400,Al-Qasr,
location,YE23103110300,Al-Waqf,
location,YE23103110100,Bab Bahel,
location,YE23103110600,القبال,
location,YE23103210900,Afran,
location,YE23103214000,Al-Acamah,
location,YE23103211700,Al-Akan Market,
location,YE23103210500,Al-Amqat,
location,YE23103211300,Al-Aqrun,
location,YE23103213700,Al-Badyah Al-Olya,
location,YE23103213600,Al-Daramy,
location,YE23103211400,Al-Ghawanemah,
location,YE23103211900,Al-Hejrah,
location,YE23103211500,Al-Howeid Al-Asfal,
location,YE23103214100,Al-Huweid Al-Aala,
location,YE23103210800,Al-Jarhazi,
location,YE23103211000,Al-Joudaw,
location,YE23103212000,Al-Khameis,
location,YE23103210700,Al-Mahal,
location,YE23103212100,Al-Maqwarah,
location,YE23103211800,Al-Masnah,
location,YE23103213000,Al-Medhmarah,
location,YE23103212800,Al-Naqeel,
location,YE23103212200,Al-Oqb,
location,YE23103210400,Al-Qarn,
location,YE23103213300,Al-Qasdeyah,
location,YE23103212600,Al-Sarbah,
location,YE23103212700,Al-Sarw,
location,YE23103212300,Al-Shateet,
location,YE23103213100,Bab Al-Yebs,
location,YE23103213900,Bab Dayan,
location,YE23103210100,Bait Al-Hawd,
location,YE23103210300,Bait Al-Mashraqi,
location,YE23103213400,Bait Al-Rawha,
location,YE23103210200,Bait Al-Thobani,
location,YE23103211200,Bait Madar,
location,YE23103211600,Bait Obad,
location,YE23103211100,Bani Al-Shureihi,
location,YE23103212900,Dar Marheb,
location,YE23103213800,Khadq,
location,YE23103212400,l-Abjal,
location,YE23103213500,Majedah,
location,YE23103213200,Nejd Al-Ersh,
location,YE23103210600,Qabah,
location,YE23103212500,Saran,
location,YE23103311200,Al-Atakah,
location,YE23103312200,Al-Baidha Village,
location,YE23103311000,Al-Dhamer,
location,YE23103311400,Al-Jareebi,
location,YE23103312800,Al-Jathwah,
location,YE23103310700,Al-Mahjar,
location,YE23103310200,Al-Mameer,
location,YE23103310900,Al-Maseil,
location,YE23103313000,Al-Masoud,
location,YE23103312600,Al-Mathrah,
location,YE23103311500,Al-Mazab,
location,YE23103310100,Al-Mazaneh,
location,YE23103311900,Al-Mazeeb,
location,YE23103310800,Al-Salami,
location,YE23103311700,Al-Sansel,
location,YE23103312900,Al-Sarbah,
location,YE23103312000,Al-Sebar,
location,YE23103312400,Al-Selw,
location,YE23103312700,Al-Tawy,
location,YE23103310600,Al-Zeidar,
location,YE23103310300,Arbeedar,
location,YE23103310400,Badyah Al-Hena,
location,YE23103312300,Badyat Al-Asheq,
location,YE23103311600,Bani Al-Jabeili,
location,YE23103311300,Lacamah Al-Mahmadi,
location,YE23103312100,Maseibah,
location,YE23103310500,Neshamah,
location,YE23103311800,Shaqrouf Mountain,
location,YE23103311100,Sheibah,
location,YE23103312500,Zabarah,
location,YE23103410900,Al-Dhalfa Mountain,
location,YE23103410300,Al-Dhuhrah,
location,YE23103410500,Al-Eid,
location,YE23103411000,Al-Eyan,
location,YE23103410600,Al-Hateeb,
location,YE23103410400,Bani Murah,
location,YE23103410800,Cahel,
location,YE23103410200,Lacamat Al-Mecab,
location,YE23103410700,Lacamat Al-Qadhei,
location,YE23103410100,Lacamat Al-Sawda,
location,YE23103511000,Adan,
location,YE23103510700,Al-Banawerah,
location,YE23103510900,Al-Bashawel,
location,YE23103510800,Al-Darein,
location,YE23103510200,Al-Er,
location,YE23103510300,Al-Eyanah,
location,YE23103511200,Al-Heifah Village,
location,YE23103510500,Al-Makhlab,
location,YE23103510600,Al-Meswamah,
location,YE23103511100,Al-Saraw,
location,YE23103511600,Al-Sardi,
location,YE23103510100,Arjaz Village,
location,YE23103511500,Bait Al-Arjazi,
location,YE23103510400,Bait Zayed,
location,YE23103511700,Bani Al-Shabati,
location,YE23103511400,Halah Village,
location,YE23103511300,Qardh,
location,YE23103611300,Al-Aamal,
location,YE23103610900,Al-Abarat,
location,YE23103612400,Al-Hadhrein,
location,YE23103611900,Al-Hazah,
location,YE23103611400,Al-Khadr,
location,YE23103610500,Al-Mahelah,
location,YE23103612000,Al-Manqathah,
location,YE23103612200,Al-Qaryat,
location,YE23103610300,Al-Reya,
location,YE23103610100,Al-Salol,
location,YE23103610800,Al-Shareqah,
location,YE23103611700,Al-Surah,
location,YE23103610700,Al-Zeyah,
location,YE23103611200,Bani Qeiar,
location,YE23103611500,Bani Seyfi,
location,YE23103611600,Bani Zayed,
location,YE23103610600,Dar Bani Ahlas,
location,YE23103610200,Dar Sha'al,
location,YE23103611000,Jarmah,
location,YE23103610400,Lacamat Al-Carouf,
location,YE23103612300,Maghrabat Bani Ahlas,
location,YE23103612100,Marabah,
location,YE23103611100,Saout,
location,YE23103611800,Talbah,
location,YE23103710700,Al-Darmah Village,
location,YE23103710300,Al-Hudud,
location,YE23103711300,Al-Jama'ah,
location,YE23103711100,Al-Kharabah,
location,YE23103712000,Al-Lacamah,
location,YE23103711700,Al-Maghrabah,
location,YE23103710800,Al-Mazab,
location,YE23103711600,Al-Qarein,
location,YE23103711500,Al-Samee'e,
location,YE23103710900,Al-Seinah Village,
location,YE23103711200,Amqah,
location,YE23103710500,Bait Al-Alawi,
location,YE23103711000,Bait Al-Ameer,
location,YE23103711400,Bait Al-Muqalad,
location,YE23103711900,Bait Dawman,
location,YE23103710600,Bani Zareeq,
location,YE23103710100,Hajrat Al-Hesn,
location,YE23103710200,Maswrah,
location,YE23103710400,Qarn Al-Dahour,
location,YE23103711800,بيت مقدام وبيت سند,
location,YE23103810900,Al-Batnah,
location,YE23103811600,Al-Deinarah,
location,YE23103811100,Al-Habatelah,
location,YE23103811000,Al-Majelah,
location,YE23103811400,Al-Qodm,
location,YE23103810500,Atarah,
location,YE23103810800,Awsal,
location,YE23103810400,Bait Al-Qanes,
location,YE23103810200,Bait Owmas,
location,YE23103810300,Bait Shamran,
location,YE23103810600,Bani Al-Areef,
location,YE23103811800,Barakat Al-Gheil,
location,YE23103811900,Lacamat Sheyban,
location,YE23103810100,Masar Fort,
location,YE23103811200,Mazab Al-Ghamri,
location,YE23103810700,Mazab Al-Sadah,
location,YE23103811300,Qaflan,
location,YE23103811700,Sanf,
location,YE23103811500,Treid,
location,YE23112110100,Al-Barar,
location,YE23112110400,Al-Gharebah,
location,YE23112111100,Al-Hejrah,
location,YE23112111500,Al-Maharem,
location,YE23112111400,Al-Maleh,
location,YE23112111200,Al-Maqwarah,
location,YE23112110300,Al-Marzamah,
location,YE23112110500,Al-Mawjem,
location,YE23112111300,Al-Nawyah,
location,YE23112110700,Al-Rebat Al-Aala,
location,YE23112110600,Al-Sharaf Al-Aala,
location,YE23112110800,Al-Shareqah,
location,YE23112111600,Al-Zala'a,
location,YE23112110900,Ar Al-Shareqah,
location,YE23112111000,Bait Al-Zawhei,
location,YE23112110200,Bani Sabeeh,
location,YE23112100100,Mataouh,
location,YE23112210200,Al-Jabr,
location,YE23112210500,Al-Maghareb,
location,YE23112210900,Al-Maqrabah,
location,YE23112210600,Al-Thebah,
location,YE23112210300,Dhouk,
location,YE23112210100,Lacamat Khalefah,
location,YE23112210800,Mazab Al-Sadah,
location,YE23112210400,Qarn Hashem,
location,YE23112210700,Qaywahah,
location,YE23112310800,Al-Acamah,
location,YE23112310200,Al-Aqoum,
location,YE23112310400,Al-Hesn (Fort),
location,YE23112310500,Al-Marawelah,
location,YE23112310700,Al-Mazabah,
location,YE23112310900,Al-Shuabah,
location,YE23112311200,Al-Tamarah,
location,YE23112311300,Al-Wajrah,
location,YE23112310300,Al-Zabyah,
location,YE23112311100,Al-Zeidar,
location,YE23112310600,Asbab,
location,YE23112311400,Rowabah,
location,YE23112310100,Sahef,
location,YE23112311000,Shalwal,
location,YE23112410100,Al-Aden,
location,YE23112410300,Al-Jabanah,
location,YE23112411100,Al-Jerwah,
location,YE23112410600,Al-Majeer,
location,YE23112410800,Al-Mazab,
location,YE23112410500,Al-Qazah,
location,YE23112410700,Al-Rebat,
location,YE23112410900,Al-Sharaf,
location,YE23112410200,Al-Tandhoj,
location,YE23112411000,Al-Tholatha Market,
location,YE23112410400,Askhan,
location,YE23112510800,Al-Maqwarah,
location,YE23112510100,Al-Maseil,
location,YE23112510300,Al-Matrah,
location,YE23112510500,Al-Qafelah,
location,YE23112510400,Al-Qoron,
location,YE23112510600,Al-Sharyah,
location,YE23112510900,Qarn Calah,
location,YE23112510200,Qraah,
location,YE23112510700,Sharf Beshr,
location,YE23112610400,Aatam,
location,YE23112610100,Adrob,
location,YE23112611400,Ajoub,
location,YE23112611300,Al-Acamah,
location,YE23112610900,Al-Barakah,
location,YE23112611500,Al-Darajah,
location,YE23112611600,Al-Dayer,
location,YE23112611000,Al-Hajmah,
location,YE23112610600,Al-Jamemah,
location,YE23112610800,Al-Maghareb,
location,YE23112611800,Al-Mahfar,
location,YE23112610300,Al-Mansabah,
location,YE23112610200,Al-Mazab,
location,YE23112611700,Al-Nasebah,
location,YE23112611200,Al-Sabhah,
location,YE23112612100,Al-Shabeer,
location,YE23112611100,Aras,
location,YE23112610500,Bani Araf  Mountain,
location,YE23112612000,Habsh,
location,YE23112610700,Qarn Ali,
location,YE23112611900,Qashawah,
location,YE23112711200,Abdolrahman Mountain,
location,YE23112710500,Abo Al-Soud,
location,YE23112710600,Al-Halabah,
location,YE23112711100,Al-Henkah,
location,YE23112710200,Al-Rahbah,
location,YE23112710800,Al-Rayes,
location,YE23112710400,Bani Ali,
location,YE23112711000,Bateinah,
location,YE23112710900,Hajarah,
location,YE23112710100,Har Wadi,
location,YE23112710300,Wadi Al-Noub,
location,YE23112710700,Yehya Village,
location,YE23112810500,Al-Mashbah,
location,YE23112810400,Al-Mekhlaf,
location,YE23112810600,Bani Madeihen,
location,YE23112810300,Dahw Al-Dar,
location,YE23112810200,Ghurabh,
location,YE23112810100,Yabes,
location,YE23122100100,Al-Aarash,
location,YE23122111100,Al-Asaf,
location,YE23122112900,Al-Canah,
location,YE23122112700,Al-Cashawer,
location,YE23122110100,Al-Fadhaya,
location,YE23122113100,Al-Fara,
location,YE23122111700,Al-Fawdaj,
location,YE23122111300,Al-Hajeerah,
location,YE23122110300,Al-Hajr,
location,YE23122112600,Al-Hendyah,
location,YE23122112000,Al-Jareef,
location,YE23122110900,Al-Kheiam,
location,YE23122110600,Al-Laghba,
location,YE23122112300,Al-Maflahah,
location,YE23122112100,Al-Nakhlat,
location,YE23122110200,Al-Sarw,
location,YE23122111000,Al-Talhah,
location,YE23122111600,Al-Zabah,
location,YE23122110500,Bani Falah,
location,YE23122110400,Bani Rashed,
location,YE23122111200,Bani Soleih,
location,YE23122111900,Bani Tarmoush,
location,YE23122112500,Bani Tawq,
location,YE23122111400,Dar Al-Majel,
location,YE23122112200,Makeihalah,
location,YE23122110800,Mamer,
location,YE23122111800,Noaman,
location,YE23122112400,Qa'a Al-Souq,
location,YE23122111500,Ragheidah,
location,YE23122112800,Raqb,
location,YE23122110700,Sheab Al-Suqah,
location,YE23122113000,هدار,
location,YE23122210200,Al-Hajeb,
location,YE23122210600,Al-Khleiwat Al-Haseini,
location,YE23122210800,Al-Rameesh,
location,YE23122210400,Al-Watad'ah,
location,YE23122210900,Ameimah,
location,YE23122210700,Farah,
location,YE23122210100,Sbeiteen,
location,YE23122210500,العطفة الهيال,
location,YE23122210300,رذاء,
location,YE23122310300,Al-Bakrah,
location,YE23122312500,Al-Darein,
location,YE23122311900,Al-Dhareim,
location,YE23122311200,Al-Dhehar,
location,YE23122312400,Al-Haql,
location,YE23122310500,Al-Juraibat,
location,YE23122312000,Al-Majzah,
location,YE23122311700,Al-Mamalah,
location,YE23122310200,Al-Najeedi,
location,YE23122311800,Al-Qasr,
location,YE23122311600,Al-Sad,
location,YE23122310800,Al-Shab Al-Aswad,
location,YE23122311100,Al-Shabat,
location,YE23122310100,Al-Shabein,
location,YE23122310600,Bani Al-Sheta,
location,YE23122312100,Bani Azeez,
location,YE23122310900,Bani Farhan,
location,YE23122310700,Bani Saree'e,
location,YE23122310400,Bani Shajeen,
location,YE23122311400,Mafeizwein,
location,YE23122311300,Mafzein,
location,YE23122312200,Qadhyah,
location,YE23122312300,Sat'han,
location,YE23122311000,Wadi Al-Bayadh,
location,YE23122311500,Wadi Malahah,
location,YE23122410600,Al-Ghadeer,
location,YE23122410500,Al-Majzah,
location,YE23122410200,Al-Makeer Al-Aala,
location,YE23122410300,Al-Makeer Al-Asfal,
location,YE23122410900,Careeshah,
location,YE23122410400,المجاعير,
location,YE23122410700,فرع المجزعه,
location,YE23122410800,مروح المكير,
location,YE23122410100,وسا المكير,
location,YE23132111000,Al-Hafah,
